"Market","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NASDAQ","HWAY","Healthways, Inc.","25.81","$948.23M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hway",
"NASDAQ","HTLD","Heartland Express, Inc.","18.24","$1.52B","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/htld",
"NASDAQ","HTLF","Heartland Financial USA, Inc.","37.85","$929.05M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htlf",
"NASDAQ","HTBX","Heat Biologics, Inc.","1.33","$25.92M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/htbx",
"NASDAQ","HSII","Heidrick & Struggles International, Inc.","17.7","$328.89M","1999","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/hsii",
"NASDAQ","HELE","Helen of Troy Limited","81.45","$2.27B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hele",
"NASDAQ","HMNY","Helios and Matheson Analytics Inc","7.11","$16.57M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hmny",
"NASDAQ","HMTV","Hemisphere Media Group, Inc.","12.15","$515.09M","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/hmtv",
"NASDAQ","HNNA","Hennessy Advisors, Inc.","31.76","$160.92M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/hnna",
"NASDAQ","HCAC","Hennessy Capital Acquisition Corp. II","9.84","$245.51M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/hcac",
"NASDAQ","HCACU","Hennessy Capital Acquisition Corp. II","10.07","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/hcacu",
"NASDAQ","HCACW","Hennessy Capital Acquisition Corp. II","0.26","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/hcacw",
"NASDAQ","HSIC","Henry Schein, Inc.","150.59","$12.32B","1995","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/hsic",
"NASDAQ","HTBK","Heritage Commerce Corp","10.9","$352.02M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htbk",
"NASDAQ","HFWA","Heritage Financial Corporation","18.2","$545.48M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hfwa",
"NASDAQ","HEOP","Heritage Oaks Bancorp","8.32","$284.59M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/heop",
"NASDAQ","HCCI","Heritage-Crystal Clean, Inc.","13.2","$295.82M","2008","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/hcci",
"NASDAQ","MLHR","Herman Miller, Inc.","28.13","$1.69B","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/mlhr",
"NASDAQ","HRTX","Heron Therapeutics, Inc.  ","15.9","$620.9M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hrtx",
"NASDAQ","HSKA","Heska Corporation","50.56","$347.61M","1997","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/hska",
"NASDAQ","HIBB","Hibbett Sports, Inc.","41.05","$902.59M","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hibb",
"NASDAQ","SNLN","Highland/iBoxx Senior Loan ETF","18.63","$318.57M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snln",
"NASDAQ","HPJ","Highpower International Inc","2.8092","$42.42M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hpj",
"NASDAQ","HIHO","Highway Holdings Limited","4.048","$15.39M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hiho",
"NASDAQ","HIMX","Himax Technologies, Inc.","8.04","$1.38B","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/himx",
"NASDAQ","HIFS","Hingham Institution for Savings","143.63","$305.75M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hifs",
"NASDAQ","HSGX","Histogenics Corporation","2.89","$38.36M","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/hsgx",
"NASDAQ","HMNF","HMN Financial, Inc.","14.45","$64.86M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hmnf",
"NASDAQ","HMSY","HMS Holdings Corp","21.25","$1.79B","1992","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/hmsy",
"NASDAQ","HOLI","Hollysys Automation Technologies, Ltd.","20.69","$1.23B","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/holi",
"NASDAQ","HOLX","Hologic, Inc.","37.67","$10.45B","1990","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/holx",
"NASDAQ","HBCP","Home Bancorp, Inc.","28.4","$207.91M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbcp",
"NASDAQ","HOMB","Home BancShares, Inc.","21.27","$2.99B","2006","Finance","Major Banks","http://www.nasdaq.com/symbol/homb",
"NASDAQ","HFBL","Home Federal Bancorp, Inc. of Louisiana","24","$47.06M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hfbl",
"NASDAQ","HMST","HomeStreet, Inc.","27.15","$674.03M","2012","Finance","Major Banks","http://www.nasdaq.com/symbol/hmst",
"NASDAQ","HMTA","HomeTown Bankshares Corporation","9.09","$52.39M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hmta",
"NASDAQ","HTBI","HomeTrust Bancshares, Inc.","18.28","$329.02M","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/htbi",
"NASDAQ","CETC","Hongli Clean Energy Technologies Corp.","0.22","$5.27M","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cetc",
"NASDAQ","HOFT","Hooker Furniture Corporation","26.35","$304.68M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hoft",
"NASDAQ","HOPE","Hope Bancorp, Inc.","16.37","$1.3B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hope",
"NASDAQ","HFBC","HopFed Bancorp, Inc.","11.11","$74.87M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hfbc",
"NASDAQ","HBNC","Horizon Bancorp (IN)","30.79","$454.98M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbnc",
"NASDAQ","HZNP","Horizon Pharma plc","18.31","$2.95B","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hznp",
"NASDAQ","HRZN","Horizon Technology Finance Corporation","13.59","$156.94M","2010","n/a","n/a","http://www.nasdaq.com/symbol/hrzn",
"NASDAQ","HDP","Hortonworks, Inc.","7.5","$443.18M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hdp",
"NASDAQ","HPT","Hospitality Properties Trust","27.89","$4.23B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hpt",
"NASDAQ","HPTRP","Hospitality Properties Trust","25.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hptrp",
"NASDAQ","HMHC","Houghton Mifflin Harcourt Company","13.15","$1.61B","2013","Consumer Services","Books","http://www.nasdaq.com/symbol/hmhc",
"NASDAQ","HWCC","Houston Wire & Cable Company","5.5","$90.59M","2006","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hwcc",
"NASDAQ","HOVNP","Hovnanian Enterprises Inc","4.6","$23M","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hovnp",
"NASDAQ","HBMD","Howard Bancorp, Inc.","13.35","$93.29M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbmd",
"NASDAQ","HSNI","HSN, Inc.","38.2","$2B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hsni",
"NASDAQ","HTGM","HTG Molecular Diagnostics, Inc.","2.49","$17.56M","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/htgm",
"NASDAQ","HUBG","Hub Group, Inc.","39.85","$1.36B","1996","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/hubg",
"NASDAQ","HSON","Hudson Global, Inc.","1.56","$52.43M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/hson",
"NASDAQ","HDSN","Hudson Technologies, Inc.","6.3","$211.76M","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/hdsn",
"NASDAQ","HBAN","Huntington Bancshares Incorporated","10.19","$8.14B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hban",
"NASDAQ","HBANN","Huntington Bancshares Incorporated","25.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbann",
"NASDAQ","HBANO","Huntington Bancshares Incorporated","27.56","$21.96B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbano",
"NASDAQ","HBANP","Huntington Bancshares Incorporated","1449.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbanp",
"NASDAQ","HURC","Hurco Companies, Inc.","27.15","$178.46M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hurc",
"NASDAQ","HURN","Huron Consulting Group Inc.","57.05","$1.24B","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hurn",
"NASDAQ","HCM","Hutchison China MediTech Limited","11.84","$1.43B","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hcm",
"NASDAQ","HBP","Huttig Building Products, Inc.","5.51","$140.32M","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/hbp",
"NASDAQ","HDRA","Hydra Industries Acquisition Corp.","9.95","$99.5M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hdra",
"NASDAQ","HDRAR","Hydra Industries Acquisition Corp.","0.44","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hdrar",
"NASDAQ","HDRAU","Hydra Industries Acquisition Corp.","10.75","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hdrau",
"NASDAQ","HDRAW","Hydra Industries Acquisition Corp.","0.4","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hdraw",
"NASDAQ","HYGS","Hydrogenics Corporation","6.2","$77.78M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hygs",
"NASDAQ","IDSY","I.D. Systems, Inc.","5.21","$71.94M","1999","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/idsy",
"NASDAQ","IAC","IAC/InterActiveCorp","67.14","$5.34B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/iac",
"NASDAQ","IKGH","Iao Kun Group Holding Company Limited","0.2737","$17.09M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/ikgh",
"NASDAQ","IBKC","IBERIABANK Corporation","70","$2.87B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkc",
"NASDAQ","IBKCO","IBERIABANK Corporation","26.7398","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkco",
"NASDAQ","IBKCP","IBERIABANK Corporation","27.4201","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkcp",
"NASDAQ","ICAD","icad inc.","4.21","$67.13M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/icad",
"NASDAQ","IEP","Icahn Enterprises L.P.","49","$6.77B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/iep",
"NASDAQ","ICFI","ICF International, Inc.","46.35","$879.37M","2006","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/icfi",
"NASDAQ","ICLR","ICON plc","83.04","$4.61B","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/iclr",
"NASDAQ","ICON","Iconix Brand Group, Inc.","7.45","$418.14M","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/icon",
"NASDAQ","ICUI","ICU Medical, Inc.","144.6","$2.33B","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/icui",
"NASDAQ","IPWR","Ideal Power Inc.","5.55","$53.05M","2013","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ipwr",
"NASDAQ","INVE","Identiv, Inc.","2.01","$22.02M","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/inve",
"NASDAQ","IDRA","Idera Pharmaceuticals, Inc.","1.93","$234.26M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/idra",
"NASDAQ","IDXX","IDEXX Laboratories, Inc.","110.98","$9.94B","1991","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/idxx",
"NASDAQ","IESC","IES Holdings, Inc.","14.7","$315.34M","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"NASDAQ","IROQ","IF Bancorp, Inc.","18.64","$74.64M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/iroq",
"NASDAQ","IRG","Ignite Restaurant Group, Inc.","0.46","$12.09M","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/irg",
"NASDAQ","RXDX","Ignyta, Inc.","5.21","$217.01M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxdx",
"NASDAQ","INFO","IHS Markit Ltd.","37.61","$15.87B","1996","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/info",
"NASDAQ","IIVI","II-VI Incorporated","25.95","$1.63B","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/iivi",
"NASDAQ","KANG","iKang Healthcare Group, Inc.","18.41","$1.27B","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/kang",
"NASDAQ","IKNX","Ikonics Corporation","10.7863","$21.77M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/iknx",
"NASDAQ","ILG","ILG, Inc","16.37","$2.05B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/ilg",
"NASDAQ","ILMN","Illumina, Inc.","138.18","$20.26B","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ilmn",
"NASDAQ","ISNS","Image Sensing Systems, Inc.","3.55","$17.93M","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/isns",
"NASDAQ","IMMR","Immersion Corporation","7.75","$224.04M","1999","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/immr",
"NASDAQ","ICCC","ImmuCell Corporation","5.7396","$23.99M","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/iccc",
"NASDAQ","IMDZ","Immune Design Corp.","6.2","$125.09M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imdz",
"NASDAQ","IMNP          ","Immune Pharmaceuticals Inc.","0.179","$14.17M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imnp",
"NASDAQ","IMGN","ImmunoGen, Inc.","2.21","$192.99M","1989","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imgn",
"NASDAQ","IMMU","Immunomedics, Inc.","2.13","$204.43M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/immu",
"NASDAQ","IPXL","Impax Laboratories, Inc.","21.8","$1.61B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipxl",
"NASDAQ","PI","Impinj, Inc.","27.02","$507.32M","2016","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pi",
"NASDAQ","IMMY","Imprimis Pharmaceuticals, Inc.","2.85","$37.56M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/immy",
"NASDAQ","INCR","INC Research Holdings, Inc.","46.15","$2.52B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/incr",
"NASDAQ","SAAS","inContact, Inc.","13.92","$870.49M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/saas",
"NASDAQ","INCY","Incyte Corporation","87.2","$16.39B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/incy",
"NASDAQ","INDB","Independent Bank Corp.","56.2","$1.48B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"NASDAQ","IBCP","Independent Bank Corporation","16.75","$355.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"NASDAQ","IBTX","Independent Bank Group, Inc","48.4","$894.24M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"NASDAQ","IDSA","Industrial Services of America, Inc.","1.2001","$9.68M","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/idsa",
"NASDAQ","INFN","Infinera Corporation","8.78","$1.26B","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/infn",
"NASDAQ","INFI","Infinity Pharmaceuticals, Inc.","1.32","$65.46M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/infi",
"NASDAQ","IPCC","Infinity Property and Casualty Corporation","81.25","$898.99M","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"NASDAQ","III","Information Services Group, Inc.","4.19","$149.56M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/iii",
"NASDAQ","IFON","InfoSonics Corp","0.6201","$8.92M","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/ifon",
"NASDAQ","IMKTA","Ingles Markets, Incorporated","41.3","$836.73M","1987","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/imkta",
"NASDAQ","INWK","InnerWorkings, Inc.","8.95","$490.14M","2006","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/inwk",
"NASDAQ","INNL","Innocoll Holdings","5.89","$1.85B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/innl",
"NASDAQ","INOD","Innodata Inc.","2.45","$62.34M","1993","Technology","EDP Services","http://www.nasdaq.com/symbol/inod",
"NASDAQ","IPHS","Innophos Holdings, Inc.","41.98","$815.68M","2006","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/iphs",
"NASDAQ","IOSP","Innospec Inc.","61.45","$1.47B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iosp",
"NASDAQ","ISSC","Innovative Solutions and Support, Inc.","3.24","$54.78M","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/issc",
"NASDAQ","INVA","Innoviva, Inc.","10.17","$1.13B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/inva",
"NASDAQ","INGN","Inogen, Inc","57.83","$1.16B","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ingn",
"NASDAQ","ITEK","Inotek Pharmaceuticals Corporation","7.6","$204.67M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itek",
"NASDAQ","INOV","Inovalon Holdings, Inc.","14.15","$2.16B","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/inov",
"NASDAQ","INO","Inovio Pharmaceuticals, Inc.","6.82","$501.6M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ino",
"NASDAQ","NSIT","Insight Enterprises, Inc.","33.27","$1.18B","1995","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/nsit",
"NASDAQ","ISIG","Insignia Systems, Inc.","2.25","$26.2M","1991","Consumer Services","Advertising","http://www.nasdaq.com/symbol/isig",
"NASDAQ","INSM","Insmed, Inc.","14.06","$870M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insm",
"NASDAQ","IIIN","Insteel Industries, Inc.","25.95","$490.56M","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/iiin",
"NASDAQ","PODD","Insulet Corporation","39.41","$2.26B","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/podd",
"NASDAQ","INSY","Insys Therapeutics, Inc.","11.19","$801.15M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insy",
"NASDAQ","NTEC","Intec Pharma Ltd.","5.2","$59.53M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ntec",
"NASDAQ","IART","Integra LifeSciences Holdings Corporation","82.04","$3.07B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/iart",
"NASDAQ","IDTI","Integrated Device Technology, Inc.","20.99","$2.82B","1984","Technology","Semiconductors","http://www.nasdaq.com/symbol/idti",
"NASDAQ","INTC","Intel Corporation","35.1","$166.06B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/intc",
"NASDAQ","IQNT","Inteliquent, Inc.","16.38","$560.74M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iqnt",
"NASDAQ","NTLA","Intellia Therapeutics, Inc.","13.8","$496.73M","2016","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ntla",
"NASDAQ","IPCI","Intellipharmaceutics International Inc.","2.99","$86.6M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipci",
"NASDAQ","IPAR","Inter Parfums, Inc.","34.1","$1.06B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ipar",
"NASDAQ","IBKR","Interactive Brokers Group, Inc.","33.62","$13.79B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"NASDAQ","ININ","Interactive Intelligence Group, Inc.","60.35","$1.34B","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inin",
"NASDAQ","ICPT","Intercept Pharmaceuticals, Inc.","131.17","$3.24B","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/icpt",
"NASDAQ","IDCC","InterDigital, Inc.","80.55","$2.76B","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"NASDAQ","TILE","Interface, Inc.","15.8","$1.02B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"NASDAQ","LINK","Interlink Electronics, Inc.","9.85","$72.18M","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/link",
"NASDAQ","IMI","Intermolecular, Inc.","0.96","$47.54M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/imi",
"NASDAQ","INAP","Internap Corporation","1.41","$79.93M","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inap",
"NASDAQ","IBOC","International Bancshares Corporation","30.98","$2.04B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"NASDAQ","ISCA","International Speedway Corporation","32.8","$1.5B","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/isca",
"NASDAQ","IGLD","Internet Gold Golden Lines Ltd.","12.19","$234.09M","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/igld",
"NASDAQ","IIJI","Internet Initiative Japan, Inc.","8.85","$826.79M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/iiji",
"NASDAQ","IDXG","Interpace Diagnostics Group, Inc.","0.144","$2.62M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/idxg",
"NASDAQ","XENT","Intersect ENT, Inc.","16.2","$460.96M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/xent",
"NASDAQ","INTX","Intersections, Inc.","1.84","$43.58M","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"NASDAQ","ISIL","Intersil Corporation","22.1","$2.99B","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/isil",
"NASDAQ","IVAC","Intevac, Inc.","5.8","$121.36M","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ivac",
"NASDAQ","INTL","INTL FCStone Inc.","37.52","$690.89M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"NASDAQ","ITCI","Intra-Cellular Therapies Inc.","13.06","$564.86M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itci",
"NASDAQ","IIN","IntriCon Corporation","6.85","$46.55M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"NASDAQ","INTU","Intuit Inc.","108.32","$27.94B","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/intu",
"NASDAQ","ISRG","Intuitive Surgical, Inc.","679.5","$26.33B","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/isrg",
"NASDAQ","INVT","Inventergy Global, Inc.","0.75","$3.69M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/invt",
"NASDAQ","SNAK","Inventure Foods, Inc.","8.71","$171.34M","1996","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/snak",
"NASDAQ","ISTR","Investar Holding Corporation","16","$114.39M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/istr",
"NASDAQ","ISBC","Investors Bancorp, Inc.","12.08","$3.75B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/isbc",
"NASDAQ","ITIC","Investors Title Company","95.84","$182.28M","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"NASDAQ","NVIV","InVivo Therapeutics Holdings Corp.","4.5","$143.67M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nviv",
"NASDAQ","IVTY","Invuity, Inc.","10.6","$172.21M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ivty",
"NASDAQ","IONS","Ionis Pharmaceuticals, Inc.","27.16","$3.28B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ions",
"NASDAQ","IPAS","iPass Inc.","1.72","$112.85M","2003","Technology","EDP Services","http://www.nasdaq.com/symbol/ipas",
"NASDAQ","DTYS","iPath US Treasury 10-year Bear ETN","13.38","$41.34M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtys",
"NASDAQ","DTYL","iPath US Treasury 10-year Bull ETN","81.8","$5.63M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtyl",
"NASDAQ","DTUS","iPath US Treasury 2-year Bear ETN","29.69","$7.38M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtus",
"NASDAQ","DTUL","iPath US Treasury 2-year Bull ETN","66.312","$3.91M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtul",
"NASDAQ","DFVS","iPath US Treasury 5-year Bear Exchange Traded Note","24.3089","$1.75M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dfvs",
"NASDAQ","DFVL","iPath US Treasury 5-year Bull ETN","69.64","$4.91M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dfvl",
"NASDAQ","FLAT","iPath US Treasury Flattener ETN","65","$3.6M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/flat",
"NASDAQ","DLBS","iPath US Treasury Long Bond Bear ETN","14.41","$16.95M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dlbs",
